name,positive ratings,negative ratings,total reviews,rating percentage,category,first_release_date,platforms,genres,aggregated_rating,aggregated_rating_count,public_rating_igdb,public_rating_count,game_engines,game_modes,player_perspectives
10 Minutes Till Dawn,4044,183,4227,91.97%,main_game,1652227200,['PC (Microsoft Windows)'],"['Indie', 'Arcade']",,,,,,['Single player'],['Bird view or Isometric']
Laughing to Die,2073,73,2146,91.97%,main_game,1712819671,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure']",,,,,,['Single player'],['Side view']
Spark the Electric Jester 3,1640,51,1691,91.97%,main_game,1660521600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Platform', 'Racing', 'hack and slash or beat em up', 'Indie']",,,7.6,7,['Unity'],['Single player'],['Third person']
Zortch,971,20,991,91.97%,main_game,1686182400,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",,,,,,['Single player'],['First person']
Persona 3 Reload,26858,1727,28585,91.96%,pack,1706832000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']",8.9,7.0,9,43,['Proprietary Engine'],['Single player'],['Third person']
Tetris® Effect: Connected,6841,355,7196,91.96%,main_game,1629252035,"['PC (Microsoft Windows)', 'PlayStation 4', 'PlayStation 5', 'Xbox One', 'Xbox Series X|S', 'Nintendo Switch', 'Meta Quest']","['Casual', 'Indie']",8.9,12.0,9.3,54,"['Unreal Engine 4', 'Unreal Engine 5']","['Single player', 'Multiplayer', 'Co-operative']",['Side view']
Pajama Sam in No Need to Hide When It's Dark Outside,1150,28,1178,91.96%,main_game,844387200,"['PC (Microsoft Windows)', 'Wii', 'iOS', 'Mac']","['Point-and-click', 'Puzzle', 'QuizTrivia', 'Adventure']",,,8.4,23,,['Single player'],['Third person']
a new life.,2063,73,2136,91.95%,main_game,1589500800,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']","['Indie', 'Visual Novel']",,,6.6,5,['Unity'],['Single player'],['Text']
POPGOES Arcade,1406,40,1446,91.95%,main_game,1459468800,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Arcade']",,,,,['Clickteam Fusion'],['Single player'],['Side view']
Cats Hidden in Maple Hollow,990,21,1011,91.95%,main_game,1700006400,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",,,,,,['Single player'],['Side view']
Super Animal Royale,38428,2574,41002,91.94%,main_game,1622505600,"['PC (Microsoft Windows)', 'Xbox One', 'Xbox Series X|S']","['Action', 'Adventure', 'Casual', 'Indie']",,,6.6,26,,['Multiplayer'],['Bird view or Isometric']
Max Payne 2: The Fall of Max Payne,10074,566,10640,91.94%,main_game,1066089600,"['PlayStation 2', 'PC (Microsoft Windows)', 'PlayStation 3', 'Xbox', 'Xbox 360']",['Shooter'],8.4,7.0,8.6,855,['MAX-FX'],['Single player'],['Third person']
Spooky's Jump Scare Mansion: HD Renovation,2939,121,3060,91.94%,remaster,1488326400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Adventure', 'Indie']",,,7.6,5,,['Single player'],['First person']
Dinkum,19717,1229,20946,91.92%,main_game,1657756800,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Simulator', 'Indie']",,,8.3,9,,"['Single player', 'Multiplayer', 'Co-operative']","['Bird view or Isometric', 'Text']"
Fallout,19707,1230,20937,91.92%,main_game,984614400,"['PC (Microsoft Windows)', 'Mac']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical']",,,,,,"['Single player', 'Multiplayer']",['Bird view or Isometric']
FINAL FANTASY IX,10293,583,10876,91.92%,port,1505779200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure']",,,8.8,33,,['Single player'],"['Third person', 'Bird view or Isometric']"
IRMÃO Grande & Brasileiro 2,957,20,977,91.92%,main_game,1634280363,['PC (Microsoft Windows)'],"['Casual', 'Indie', 'Simulation']",,,,,,['Single player'],['Text']
Little Busters! English Edition,813,14,827,91.92%,port,1509494400,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",,,,,['Luca System'],['Single player'],['Text']
Purrfect Apawcalypse: Love at Furst Bite,661,8,669,91.92%,remaster,1613433600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Adventure', 'Indie', 'Visual Novel']",,,,,,['Single player'],['Text']
Gloomwood,5314,263,5577,91.91%,main_game,1662336000,['PC (Microsoft Windows)'],"['Shooter', 'Adventure', 'Indie']",,,,,,['Single player'],['First person']
Quake III Arena,3430,150,3580,91.91%,main_game,944092800,"['PC (Microsoft Windows)', 'PlayStation 2', 'Dreamcast', 'Xbox 360', 'Linux', 'Mac']",['Shooter'],8.7,3.0,8.4,362,['id Tech 3'],"['Single player', 'Multiplayer']",['First person']
COCOON,5893,300,6193,91.90%,main_game,1695945600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",8.9,7.0,8.5,82,,['Single player'],['Bird view or Isometric']
DRAMAtical Murder,2843,117,2960,91.90%,main_game,1332460800,['PC (Microsoft Windows)'],"['Simulator', 'Adventure', 'Visual Novel']",,,5.1,14,,['Single player'],['Text']
Moonring,1752,58,1810,91.90%,main_game,1695859200,['PC (Microsoft Windows)'],['Role-playing (RPG)'],,,,,['love2d'],['Single player'],"['Bird view or Isometric', 'Text']"
Fear & Hunger,12537,738,13275,91.89%,main_game,1544486400,"['PC (Microsoft Windows)', 'Mac']","['Role-playing (RPG)', 'Indie']",,,7.6,33,['RPG Maker MV'],['Single player'],['Bird view or Isometric']
Floating Point,3603,161,3764,91.89%,main_game,1402012800,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Platform', 'Indie']",,,5,8,,['Single player'],['Side view']
Crypt Custodian,879,17,896,91.89%,main_game,1724716800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",8.0,2.0,8,5,,['Single player'],['Bird view or Isometric']
所向之未来 - Towards Future,654,8,662,91.89%,main_game,1645183205,['PC (Microsoft Windows)'],['Role-playing (RPG)'],,,,,,['Single player'],['Text']
A Plague Tale: Innocence,56129,3927,60056,91.88%,main_game,1557792000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Adventure']",8.1,17.0,8.1,615,['Zouna'],['Single player'],['Third person']
EARTH DEFENSE FORCE 5,9772,553,10325,91.88%,main_game,1512604800,"['PC (Microsoft Windows)', 'PlayStation 4']",['Shooter'],6.7,11.0,7.1,13,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
Bramble: The Mountain King,4382,208,4590,91.88%,main_game,1682553600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie']",6.8,1.0,7.6,44,['Unreal Engine'],['Single player'],['Third person']
DISTRAINT 2,3730,169,3899,91.88%,main_game,1542067200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",,,8.5,17,['Clickteam Fusion'],['Single player'],['Side view']
Flowers -Le volume sur automne-,652,8,660,91.88%,main_game,1464307200,"['PC (Microsoft Windows)', 'PlayStation Vita']","['Adventure', 'Visual Novel']",,,,,,['Single player'],['Text']
Disco Elysium,93651,6816,100467,91.87%,main_game,1600905600,"['PC (Microsoft Windows)', 'Nintendo Switch', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Adventure']",8.9,8.0,9.5,718,['GB Studio'],['Single player'],['Bird view or Isometric']
Descenders,16523,1016,17539,91.87%,main_game,1557187200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Racing', 'Simulator', 'Sport', 'Arcade']",7.7,3.0,7,35,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
Turbo Overkill,5529,279,5808,91.87%,main_game,1691712000,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",10.0,1.0,7.1,9,['Unity'],['Single player'],['First person']
Rusty Lake Paradise,4933,242,5175,91.87%,main_game,1515628800,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",,,6.9,46,,['Single player'],['Side view']
Majotori,1720,57,1777,91.87%,main_game,1490659200,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']","['QuizTrivia', 'Adventure', 'Indie']",,,7.3,13,['Unity'],['Single player'],"['Third person', 'Text']"
Spyro™ Reignited Trilogy,18400,1151,19551,91.86%,bundle,1542067200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Adventure']",8.4,17.0,8.3,188,['Unreal Engine 4'],['Single player'],['Third person']
Empires of the Undergrowth,12416,734,13150,91.86%,main_game,1717718400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Indie']",,,8,5,,['Single player'],['Bird view or Isometric']
The Riftbreaker: Prologue,3916,181,4097,91.86%,trial,1596658175,['PC (Microsoft Windows)'],"['Action', 'Adventure', 'Indie', 'Role-playing (RPG)', 'Simulation', 'Strategy']",,,,,,['Single player'],['Bird view or Isometric']
Bagel Love Story,896,18,914,91.86%,main_game,1716163200,['PC (Microsoft Windows)'],"['Adventure', 'Indie']",,,,,,['Single player'],['Text']
Sleeping Dogs: Definitive Edition,59653,4211,63864,91.85%,remaster,1412899200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Mac']","['Shooter', 'Racing', 'hack and slash or beat em up', 'Adventure']",7.4,6.0,8.2,193,,['Single player'],['Third person']
Bitburner,5916,305,6221,91.85%,main_game,1639094400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Puzzle', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Indie']",,,,,,['Single player'],['Text']
The House in Fata Morgana: A Requiem for Innocence,1139,29,1168,91.85%,main_game,1439683200,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",,,7,4,,['Single player'],['Text']
Aimlabs,108757,8028,116785,91.84%,main_game,1686873600,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'Linux']","['Shooter', 'Simulator', 'Indie']",,,7,14,['Unity'],['Single player'],['First person']
Otaku's Adventure,7613,415,8028,91.84%,main_game,1558310400,"['PC (Microsoft Windows)', 'Android', 'iOS']","['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",,,7.1,7,,['Single player'],['Text']
Zuma Deluxe,4383,210,4593,91.84%,main_game,1135987200,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox', 'Xbox 360', 'Xbox One', 'Legacy Mobile Device', 'Mac']","['Puzzle', 'Arcade']",7.5,2.0,7.8,38,,['Single player'],['Side view']
Magical Girl Celesphonia,2434,96,2530,91.84%,main_game,1651881600,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Adventure', 'Indie']",,,,,,['Single player'],['Steam']
Fallout 2,13819,836,14655,91.83%,main_game,1672444800,['PC (Microsoft Windows)'],"['Shooter', 'Role-playing (RPG)']",,,9,727,,['Single player'],['First person']
Long Live The Queen,6617,351,6968,91.83%,main_game,1338595200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie', 'Visual Novel']",7.0,1.0,6.7,39,,['Single player'],['Text']
Windowkill,1839,64,1903,91.83%,main_game,1696204800,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",,,,,,"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Bird view or Isometric']
Christmas Tina -泡沫冬景-,4053,191,4244,91.82%,main_game,1578009600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Role-playing (RPG)', 'Adventure', 'Indie']",,,,,,['Single player'],['Text']
A YEAR OF SPRINGS,666,9,675,91.82%,bundle,1620950400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Simulator', 'Adventure', 'Indie', 'Visual Novel']",,,8.5,6,['renpy'],['Single player'],['Text']
Moss: Book II,502,3,505,91.82%,main_game,1648684800,"['SteamVR', 'Meta Quest 2', 'PlayStation VR', 'PlayStation VR2']","['Platform', 'Puzzle', 'Adventure']",8.5,5.0,,,,['Single player'],['Virtual Reality']
Night in the Woods,16542,1033,17575,91.80%,standalone_expansion,1387584000,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Puzzle', 'Indie']",8.8,16.0,8.2,266,['Unity'],['Single player'],['Side view']
Teenage Mutant Ninja Turtles: Shredder's Revenge,12403,742,13145,91.80%,main_game,1655337600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Nintendo Switch']","['hack and slash or beat em up', 'Indie', 'Arcade']",8.5,10.0,7.8,120,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
The Thrill of the Fight,3670,169,3839,91.80%,main_game,1467331200,"['SteamVR', 'Oculus VR', 'Oculus Quest', 'Meta Quest 2']","['Fighting', 'Sport']",,,,,['Unity'],['Single player'],['First person']
How Fish Is Made,3320,148,3468,91.80%,main_game,1642118400,['PC (Microsoft Windows)'],['Indie'],,,7,16,,['Single player'],['First person']
Serious Sam Classic: The First Encounter,2873,122,2995,91.80%,main_game,983404800,"['PC (Microsoft Windows)', 'Xbox', 'Xbox 360', 'Linux']","['Shooter', 'Indie']",8.3,3.0,7.9,230,['Serious Engine'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
Trick & Treat,2214,85,2299,91.80%,main_game,1474848000,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",,,6,3,,['Single player'],['Bird view or Isometric']
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,15219,941,16160,91.79%,remake,1592870400,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Platform', 'Adventure']",6.8,9.0,8.2,72,['Unreal Engine'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Third person']
美少女万华镜 -理与迷宫的少女-,2708,113,2821,91.79%,main_game,1624199037,['PC (Microsoft Windows)'],['Visual Novel'],,,,,,['Single player'],['Text']
Emberward,1452,45,1497,91.79%,main_game,1719273600,['PC (Microsoft Windows)'],"['Strategy', 'Indie']",,,,,,['Single player'],['Bird view or Isometric']
F1 2020,37519,2579,40098,91.78%,main_game,1594080000,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 4', 'Xbox One']","['Racing', 'Simulator', 'Sport']",9.0,5.0,8.7,37,['Ego Engine'],"['Single player', 'Multiplayer', 'Split screen']",['Third person']
MX Bikes,20983,1354,22337,91.78%,main_game,1570470303,['PC (Microsoft Windows)'],"['Racing', 'Simulator', 'Sport']",,,6,1,,"['Single player', 'Multiplayer']","['First person', 'Third person']"
Tangle Tower,4574,225,4799,91.78%,main_game,1568851200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie', 'Visual Novel']",,,8,20,['Unity3D'],['Single player'],['Side view']
Tree Simulator 2022,1183,32,1215,91.78%,main_game,1618531200,['PC (Microsoft Windows)'],"['Simulator', 'Indie']",,,,,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
Karryn's Prison,3363,152,3515,91.77%,main_game,1639526400,['PC (Microsoft Windows)'],['Strategy'],,,,,,['Single player'],['Text']
Shogun Showdown,3234,144,3378,91.77%,main_game,1725494400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Web browser', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Indie', 'Card & Board Game']",9.0,2.0,,,['Unity'],['Single player'],['Side view']
Vertigo 2,2092,79,2171,91.77%,main_game,1680134400,"['PC (Microsoft Windows)', 'SteamVR', 'PlayStation VR2']","['Adventure', 'Indie']",9.0,1.0,,,,['Single player'],['Virtual Reality']
The Life and Suffering of Sir Brante — Chapter 1&2,1960,72,2032,91.77%,main_game,1614816000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie', 'Visual Novel']",8.5,1.0,8,21,['Unity'],['Single player'],['First person']
My Brother Rabbit,1734,60,1794,91.77%,main_game,1537488000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",0.0,1.0,7.4,12,,['Single player'],['Side view']
Slayers X,1073,27,1100,91.77%,main_game,1685577600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Shooter', 'Platform', 'Role-playing (RPG)']",6.6,2.0,,,,['Single player'],['First person']
Kukoro: Stream chat games,849,17,866,91.77%,main_game,1604620800,['PC (Microsoft Windows)'],['Indie'],,,,,,"['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",['Bird view or Isometric']
Linelith,681,10,691,91.77%,main_game,1652918400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Strategy', 'Indie']",,,,,['Godot Engine'],['Single player'],['Bird view or Isometric']
Higurashi When They Cry Hou - Ch.6 Tsumihoroboshi,603,7,610,91.77%,remaster,1528934400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Adventure', 'Visual Novel']",,,7,2,['Unity'],['Single player'],"['Text', 'Auditory']"
her tears were my light,493,3,496,91.77%,main_game,1459296000,"['PC (Microsoft Windows)', 'Android', 'Linux', 'Mac']","['Simulator', 'Visual Novel']",,,8.1,5,"[""Ren'Py""]",['Single player'],['Text']
Letters From a Rainy Day -Oceans and Lace-,823,16,839,91.76%,main_game,1624924800,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",,,,,,['Single player'],['Text']
I Frog-ot,574,6,580,91.76%,main_game,1671148800,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",,,,,,['Single player'],['First person']
Hyperdimension Neptunia Re;Birth1,11319,675,11994,91.75%,main_game,1422573300,"['PC (Microsoft Windows)', 'PlayStation 3', 'PlayStation Vita', 'PlayStation 4', 'PlayStation 5']","['Role-playing (RPG)', 'Strategy']",7.5,4.0,7,28,['PhyreEngine'],['Single player'],['Third person']
Birth,2368,95,2463,91.75%,main_game,927590400,['PC (Microsoft Windows)'],"['Strategy', 'Turn-based strategy (TBS)']",,,,,,['Single player'],['First person']
"If On A Winter's Night, Four Travelers",2081,79,2160,91.75%,main_game,1615334400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Adventure', 'Indie']",,,7.9,15,['Adventure Game Studio'],['Single player'],['Bird view or Isometric']
Toree 2,891,19,910,91.75%,main_game,1632960000,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Platform', 'Adventure', 'Indie', 'Arcade']",,,7.4,6,,['Single player'],['Third person']
Pâquerette Down the Bunburrows,868,18,886,91.75%,main_game,1690934400,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",,,,,['Unity'],['Single player'],['Bird view or Isometric']
Bunny eShop,9493,550,10043,91.74%,main_game,1636673960,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Adventure', 'Indie', 'Simulation']",,,,,,,
My Friendly Neighborhood,2366,95,2461,91.74%,main_game,1689638400,['PC (Microsoft Windows)'],"['Shooter', 'Adventure', 'Indie']",,,7.4,7,['Unity'],['Single player'],['First person']
Slice & Dice,1472,47,1519,91.74%,main_game,1493251200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Nintendo Switch']","['Fighting', 'Indie']",,,9.1,5,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
旅燕归航 Swallow Homing,700,11,711,91.74%,main_game,1550016000,['PC (Microsoft Windows)'],['Indie'],,,,,,['Single player'],['Text']
Cleo - a pirate's tale,674,10,684,91.74%,main_game,1639267200,"['PC (Microsoft Windows)', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",,,,,['Unity'],['Single player'],['Bird view or Isometric']
Sven Co-op,28583,1928,30511,91.73%,main_game,916704000,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",,,8,16,['GoldSrc'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
